event_id,user_id,event_name,event_timestamp,device_type,channel,product_id
241,U00035,view_home,2026-09-05 06:40:04,mobile,organic_search,
242,U00035,view_product,2026-09-05 06:42:23,mobile,organic_search,P0041
2152,U00286,view_home,2026-09-05 06:44:55,tablet,paid_search,
2153,U00286,view_product,2026-09-05 06:47:02,tablet,paid_search,P0034
2154,U00286,add_to_cart,2026-09-05 06:49:25,tablet,paid_search,P0034
2155,U00286,checkout,2026-09-05 06:50:53,tablet,paid_search,P0034
2156,U00286,purchase,2026-09-05 06:52:12,tablet,paid_search,P0034
1645,U00212,view_home,2026-09-05 07:10:54,mobile,direct,
66,U00011,view_home,2026-09-05 07:46:56,desktop,social,
67,U00011,view_product,2026-09-05 07:48:04,desktop,social,P0108
68,U00011,add_to_cart,2026-09-05 07:49:06,desktop,social,P0108
3194,U00420,view_home,2026-09-05 08:49:20,desktop,email,
3195,U00420,view_product,2026-09-05 08:49:50,desktop,email,P0056
3196,U00420,view_home,2026-09-05 08:51:09,desktop,email,
3197,U00420,view_product,2026-09-05 08:51:24,desktop,email,P0038
3198,U00420,view_home,2026-09-05 08:51:57,desktop,email,
3199,U00420,view_product,2026-09-05 08:53:08,desktop,email,P0019
1477,U00191,view_home,2026-09-05 08:55:08,desktop,social,
2498,U00329,view_home,2026-09-05 09:14:01,desktop,social,
2499,U00329,view_product,2026-09-05 09:15:47,desktop,social,P0063
1065,U00139,view_home,2026-09-05 09:17:50,mobile,organic_search,
2500,U00329,add_to_cart,2026-09-05 09:18:43,desktop,social,P0063
1066,U00139,view_product,2026-09-05 09:18:44,mobile,organic_search,P0061
3318,U00437,view_home,2026-09-05 09:50:12,desktop,email,
3319,U00437,view_product,2026-09-05 09:50:35,desktop,email,P0005
3320,U00437,view_home,2026-09-05 09:51:10,desktop,email,
3321,U00437,view_product,2026-09-05 09:53:14,desktop,email,P0093
2252,U00298,view_home,2026-09-05 10:52:10,desktop,social,
2253,U00298,view_product,2026-09-05 10:52:21,desktop,social,P0119
2254,U00298,view_home,2026-09-05 10:53:22,desktop,social,
196,U00030,view_home,2026-09-05 12:01:18,mobile,direct,
197,U00030,view_product,2026-09-05 12:02:46,mobile,direct,P0035
198,U00030,add_to_cart,2026-09-05 12:03:41,mobile,direct,P0035
199,U00030,checkout,2026-09-05 12:04:59,mobile,direct,P0035
302,U00044,view_home,2026-09-05 12:39:31,desktop,direct,
303,U00044,view_product,2026-09-05 12:42:31,desktop,direct,P0002
304,U00044,add_to_cart,2026-09-05 12:45:22,desktop,direct,P0002
1505,U00195,view_home,2026-09-05 13:33:29,tablet,organic_search,
1506,U00195,view_product,2026-09-05 13:34:19,tablet,organic_search,P0087
1507,U00195,view_home,2026-09-05 13:35:22,tablet,organic_search,
1508,U00195,view_product,2026-09-05 13:35:56,tablet,organic_search,P0099
1509,U00195,add_to_cart,2026-09-05 13:37:46,tablet,organic_search,P0099
2093,U00275,view_home,2026-09-05 13:56:22,mobile,organic_search,
2094,U00275,view_product,2026-09-05 13:57:41,mobile,organic_search,P0026
1258,U00162,view_home,2026-09-05 14:23:49,tablet,social,
1259,U00162,view_product,2026-09-05 14:26:25,tablet,social,P0010
1260,U00162,add_to_cart,2026-09-05 14:27:05,tablet,social,P0010
665,U00089,view_home,2026-09-05 16:37:55,tablet,direct,
666,U00089,view_product,2026-09-05 16:39:05,tablet,direct,P0038
667,U00089,add_to_cart,2026-09-05 16:40:39,tablet,direct,P0038
668,U00089,checkout,2026-09-05 16:43:31,tablet,direct,P0038
1985,U00261,view_home,2026-09-05 17:10:01,tablet,social,
1986,U00261,view_product,2026-09-05 17:10:38,tablet,social,P0109
1987,U00261,add_to_cart,2026-09-05 17:11:15,tablet,social,P0109
2326,U00310,view_home,2026-09-05 17:44:41,desktop,social,
2327,U00310,view_product,2026-09-05 17:45:02,desktop,social,P0011
2123,U00280,view_home,2026-09-05 19:25:51,mobile,direct,
2124,U00280,view_product,2026-09-05 19:28:40,mobile,direct,P0089
3218,U00424,view_home,2026-09-05 19:28:44,mobile,paid_search,
2125,U00280,add_to_cart,2026-09-05 19:28:48,mobile,direct,P0089
3219,U00424,view_product,2026-09-05 19:30:10,mobile,paid_search,P0110
2126,U00280,checkout,2026-09-05 19:30:16,mobile,direct,P0089
3220,U00424,view_home,2026-09-05 19:30:34,mobile,paid_search,
3221,U00424,view_product,2026-09-05 19:30:43,mobile,paid_search,P0029
2127,U00280,purchase,2026-09-05 19:31:27,mobile,direct,P0089
1635,U00211,view_home,2026-09-05 20:55:47,desktop,organic_search,
130,U00019,view_home,2026-09-05 21:10:39,desktop,email,
1636,U00211,view_product,2026-09-05 21:38:47,desktop,organic_search,P0024
1201,U00156,view_home,2026-09-05 21:44:38,desktop,social,
3540,U00466,view_home,2026-09-05 22:22:46,mobile,email,
3541,U00466,view_product,2026-09-05 22:25:45,mobile,email,P0023
3542,U00466,add_to_cart,2026-09-05 22:28:30,mobile,email,P0023
1350,U00175,view_home,2026-09-05 22:39:26,tablet,email,
1351,U00175,view_product,2026-09-05 22:40:06,tablet,email,P0029
1352,U00175,view_home,2026-09-05 22:41:28,tablet,email,
1353,U00175,view_product,2026-09-05 22:41:57,tablet,email,P0059
1354,U00175,view_home,2026-09-05 22:42:53,tablet,email,
1355,U00175,view_product,2026-09-05 22:44:45,tablet,email,P0045
1356,U00175,add_to_cart,2026-09-05 22:47:01,tablet,email,P0045
1357,U00175,checkout,2026-09-05 22:49:20,tablet,email,P0045
3008,U00396,view_home,2026-09-06 06:15:41,mobile,email,
3009,U00396,view_product,2026-09-06 06:16:20,mobile,email,P0003
1031,U00136,view_home,2026-09-06 06:31:37,desktop,paid_search,
1032,U00136,view_product,2026-09-06 06:31:49,desktop,paid_search,P0032
1033,U00136,view_home,2026-09-06 06:31:58,desktop,paid_search,
1034,U00136,view_product,2026-09-06 06:32:56,desktop,paid_search,P0113
1035,U00136,add_to_cart,2026-09-06 06:35:13,desktop,paid_search,P0113
1036,U00136,checkout,2026-09-06 06:35:28,desktop,paid_search,P0113
1037,U00136,purchase,2026-09-06 06:37:30,desktop,paid_search,P0113
1930,U00255,view_home,2026-09-06 08:18:08,mobile,email,
821,U00108,view_home,2026-09-06 08:22:38,tablet,direct,
2553,U00336,view_home,2026-09-06 09:07:16,mobile,organic_search,
2554,U00336,view_product,2026-09-06 09:07:58,mobile,organic_search,P0077
2555,U00336,add_to_cart,2026-09-06 09:09:27,mobile,organic_search,P0077
822,U00108,view_product,2026-09-06 09:22:38,tablet,direct,P0101
1931,U00255,view_product,2026-09-06 10:14:08,mobile,email,P0048
1358,U00176,view_home,2026-09-06 10:33:13,tablet,direct,
2317,U00308,view_home,2026-09-06 11:38:16,tablet,direct,
2318,U00308,view_product,2026-09-06 11:40:59,tablet,direct,P0116
2319,U00308,add_to_cart,2026-09-06 11:43:49,tablet,direct,P0116
637,U00084,view_home,2026-09-06 11:48:19,tablet,social,
638,U00084,view_product,2026-09-06 11:49:05,tablet,social,P0031
639,U00084,view_home,2026-09-06 11:49:48,tablet,social,
931,U00122,view_home,2026-09-06 13:53:07,tablet,direct,
932,U00122,view_product,2026-09-06 13:54:09,tablet,direct,P0064
1532,U00201,view_home,2026-09-06 15:11:17,desktop,paid_search,
1533,U00201,view_product,2026-09-06 15:11:46,desktop,paid_search,P0056
1534,U00201,add_to_cart,2026-09-06 15:14:14,desktop,paid_search,P0056
1535,U00201,checkout,2026-09-06 15:16:30,desktop,paid_search,P0056
1536,U00201,purchase,2026-09-06 15:17:12,desktop,paid_search,P0056
2060,U00272,view_home,2026-09-06 15:22:15,mobile,email,
2061,U00272,view_product,2026-09-06 15:23:35,mobile,email,P0003
2062,U00272,view_home,2026-09-06 15:24:20,mobile,email,
2063,U00272,view_product,2026-09-06 15:26:54,mobile,email,P0003
726,U00095,view_home,2026-09-06 15:29:11,desktop,direct,
727,U00095,view_product,2026-09-06 15:29:35,desktop,direct,P0022
2064,U00272,add_to_cart,2026-09-06 15:29:54,mobile,email,P0003
728,U00095,add_to_cart,2026-09-06 15:30:59,desktop,direct,P0022
2065,U00272,checkout,2026-09-06 15:32:52,mobile,email,P0003
2066,U00272,purchase,2026-09-06 15:34:33,mobile,email,P0003
365,U00049,view_home,2026-09-06 16:51:14,desktop,organic_search,
366,U00049,view_product,2026-09-06 16:52:31,desktop,organic_search,P0020
367,U00049,add_to_cart,2026-09-06 16:55:14,desktop,organic_search,P0020
368,U00049,checkout,2026-09-06 16:57:33,desktop,organic_search,P0020
369,U00049,purchase,2026-09-06 16:58:53,desktop,organic_search,P0020
1662,U00217,view_home,2026-09-06 17:12:49,desktop,paid_search,
1663,U00217,view_product,2026-09-06 17:14:58,desktop,paid_search,P0025
3374,U00445,view_home,2026-09-06 17:28:28,tablet,direct,
3375,U00445,view_product,2026-09-06 17:29:40,tablet,direct,P0103
3376,U00445,view_home,2026-09-06 17:29:51,tablet,direct,
3377,U00445,view_product,2026-09-06 17:32:12,tablet,direct,P0069
3378,U00445,add_to_cart,2026-09-06 17:34:47,tablet,direct,P0069
3379,U00445,checkout,2026-09-06 17:35:57,tablet,direct,P0069
1936,U00256,view_home,2026-09-06 18:08:25,desktop,social,
1937,U00256,view_product,2026-09-06 18:09:26,desktop,social,P0044
1119,U00144,view_home,2026-09-06 18:10:45,mobile,paid_search,
1120,U00144,view_product,2026-09-06 18:10:59,mobile,paid_search,P0093
1938,U00256,view_home,2026-09-06 18:10:59,desktop,social,
1939,U00256,view_product,2026-09-06 18:11:18,desktop,social,P0094
1940,U00256,view_home,2026-09-06 18:12:24,desktop,social,
1121,U00144,view_home,2026-09-06 18:12:36,mobile,paid_search,
1122,U00144,view_product,2026-09-06 18:13:43,mobile,paid_search,P0012
1123,U00144,add_to_cart,2026-09-06 18:14:58,mobile,paid_search,P0012
175,U00027,view_home,2026-09-06 18:19:50,mobile,direct,
176,U00027,view_product,2026-09-06 18:21:00,mobile,direct,P0092
177,U00027,add_to_cart,2026-09-06 18:23:41,mobile,direct,P0092
3602,U00472,view_home,2026-09-06 18:38:34,mobile,direct,
3603,U00472,view_product,2026-09-06 18:39:11,mobile,direct,P0093
3604,U00472,view_home,2026-09-06 18:40:03,mobile,direct,
3605,U00472,view_product,2026-09-06 18:41:53,mobile,direct,P0061
3606,U00472,add_to_cart,2026-09-06 18:43:00,mobile,direct,P0061
1141,U00148,view_home,2026-09-06 19:10:33,tablet,paid_search,
1142,U00148,view_product,2026-09-06 19:11:44,tablet,paid_search,P0067
1143,U00148,view_home,2026-09-06 19:13:17,tablet,paid_search,
1144,U00148,view_product,2026-09-06 19:16:14,tablet,paid_search,P0086
2292,U00304,view_home,2026-09-06 19:24:50,desktop,direct,
2293,U00304,view_product,2026-09-06 19:26:09,desktop,direct,P0073
2294,U00304,view_home,2026-09-06 19:27:45,desktop,direct,
2295,U00304,view_product,2026-09-06 19:29:10,desktop,direct,P0086
2296,U00304,view_home,2026-09-06 19:30:23,desktop,direct,
1959,U00258,view_home,2026-09-06 19:44:55,desktop,paid_search,
1960,U00258,view_product,2026-09-06 19:45:37,desktop,paid_search,P0071
1961,U00258,view_home,2026-09-06 19:46:44,desktop,paid_search,
1962,U00258,view_product,2026-09-06 19:49:21,desktop,paid_search,P0024
3498,U00459,view_home,2026-09-06 19:50:45,desktop,organic_search,
1963,U00258,add_to_cart,2026-09-06 19:51:27,desktop,paid_search,P0024
3499,U00459,view_product,2026-09-06 19:51:31,desktop,organic_search,P0099
1964,U00258,checkout,2026-09-06 19:52:14,desktop,paid_search,P0024
3500,U00459,add_to_cart,2026-09-06 19:54:12,desktop,organic_search,P0099
1965,U00258,purchase,2026-09-06 19:55:04,desktop,paid_search,P0024
2664,U00349,view_home,2026-09-06 19:57:02,tablet,organic_search,
178,U00027,view_home,2026-09-06 20:14:50,desktop,email,
179,U00027,view_product,2026-09-06 20:16:25,desktop,email,P0069
180,U00027,add_to_cart,2026-09-06 20:18:38,desktop,email,P0069
181,U00027,checkout,2026-09-06 20:21:28,desktop,email,P0069
1626,U00209,view_home,2026-09-06 21:51:41,tablet,paid_search,
1627,U00209,view_product,2026-09-06 21:52:08,tablet,paid_search,P0099
1628,U00209,view_home,2026-09-06 21:53:44,tablet,paid_search,
1629,U00209,view_product,2026-09-06 21:55:46,tablet,paid_search,P0021
1630,U00209,add_to_cart,2026-09-06 21:56:27,tablet,paid_search,P0021
3501,U00459,checkout,2026-09-06 23:25:12,desktop,organic_search,P0099
3502,U00459,purchase,2026-09-06 23:27:25,desktop,organic_search,P0099
1892,U00250,view_home,2026-09-07 06:26:39,mobile,direct,
1893,U00250,view_product,2026-09-07 06:28:21,mobile,direct,P0099
2055,U00271,view_home,2026-09-07 06:29:22,tablet,email,
2056,U00271,view_product,2026-09-07 06:30:59,tablet,email,P0049
2057,U00271,add_to_cart,2026-09-07 06:32:07,tablet,email,P0049
783,U00102,view_home,2026-09-07 07:32:34,tablet,paid_search,
784,U00102,view_product,2026-09-07 07:33:18,tablet,paid_search,P0041
785,U00102,add_to_cart,2026-09-07 07:34:01,tablet,paid_search,P0041
3002,U00396,view_home,2026-09-07 07:46:26,desktop,paid_search,
3003,U00396,view_product,2026-09-07 07:47:24,desktop,paid_search,P0090
3004,U00396,view_home,2026-09-07 07:48:38,desktop,paid_search,
3005,U00396,view_product,2026-09-07 07:49:04,desktop,paid_search,P0077
3006,U00396,view_home,2026-09-07 07:49:57,desktop,paid_search,
3007,U00396,view_product,2026-09-07 07:50:53,desktop,paid_search,P0096
2864,U00377,view_home,2026-09-07 07:56:15,tablet,direct,
2865,U00377,view_product,2026-09-07 07:57:15,tablet,direct,P0084
1882,U00250,view_home,2026-09-07 08:42:42,tablet,organic_search,
1883,U00250,view_product,2026-09-07 08:42:52,tablet,organic_search,P0061
1884,U00250,view_home,2026-09-07 08:44:30,tablet,organic_search,
1885,U00250,view_product,2026-09-07 08:45:39,tablet,organic_search,P0005
1886,U00250,view_home,2026-09-07 08:46:38,tablet,organic_search,
1887,U00250,view_product,2026-09-07 08:47:11,tablet,organic_search,P0054
1888,U00250,add_to_cart,2026-09-07 08:49:41,tablet,organic_search,P0054
999,U00132,view_home,2026-09-07 10:08:30,tablet,organic_search,
1000,U00132,view_product,2026-09-07 10:10:39,tablet,organic_search,P0108
3639,U00478,view_home,2026-09-07 10:41:37,desktop,social,
3640,U00478,view_product,2026-09-07 10:42:40,desktop,social,P0056
3641,U00478,view_home,2026-09-07 10:42:51,desktop,social,
554,U00074,view_home,2026-09-07 11:36:03,tablet,organic_search,
3248,U00428,view_home,2026-09-07 12:20:12,tablet,social,
3249,U00428,view_product,2026-09-07 12:21:00,tablet,social,P0107
3250,U00428,add_to_cart,2026-09-07 12:23:15,tablet,social,P0107
3642,U00478,view_product,2026-09-07 13:22:51,desktop,social,P0105
390,U00053,view_home,2026-09-07 14:10:19,tablet,social,
391,U00053,view_product,2026-09-07 14:11:43,tablet,social,P0042
392,U00053,view_home,2026-09-07 14:13:38,tablet,social,
2836,U00371,view_home,2026-09-07 15:37:39,tablet,email,
2837,U00371,view_product,2026-09-07 15:38:10,tablet,email,P0075
2838,U00371,view_home,2026-09-07 15:39:04,tablet,email,
2839,U00371,view_product,2026-09-07 15:41:53,tablet,email,P0031
907,U00119,view_home,2026-09-07 16:20:12,desktop,direct,
908,U00119,view_product,2026-09-07 16:20:47,desktop,direct,P0038
909,U00119,view_home,2026-09-07 16:21:25,desktop,direct,
910,U00119,view_product,2026-09-07 16:22:10,desktop,direct,P0119
911,U00119,view_home,2026-09-07 16:23:57,desktop,direct,
912,U00119,view_product,2026-09-07 16:25:28,desktop,direct,P0085
913,U00119,add_to_cart,2026-09-07 16:25:55,desktop,direct,P0085
3643,U00478,add_to_cart,2026-09-07 16:30:51,desktop,social,P0105
555,U00075,view_home,2026-09-07 16:30:55,desktop,organic_search,
1274,U00165,view_home,2026-09-07 16:32:18,mobile,social,
556,U00075,view_product,2026-09-07 16:32:40,desktop,organic_search,P0075
557,U00075,add_to_cart,2026-09-07 16:32:56,desktop,organic_search,P0075
1275,U00165,view_product,2026-09-07 16:33:33,mobile,social,P0034
1276,U00165,view_home,2026-09-07 16:34:47,mobile,social,
1277,U00165,view_product,2026-09-07 16:36:01,mobile,social,P0061
1278,U00165,view_home,2026-09-07 16:37:29,mobile,social,
3527,U00463,view_home,2026-09-07 17:00:34,mobile,social,
3528,U00463,view_product,2026-09-07 17:01:05,mobile,social,P0022
3529,U00463,view_home,2026-09-07 17:01:10,mobile,social,
3530,U00463,view_product,2026-09-07 17:01:44,mobile,social,P0028
3531,U00463,view_home,2026-09-07 17:02:00,mobile,social,
2460,U00325,view_home,2026-09-07 17:49:41,desktop,paid_search,
2461,U00325,view_product,2026-09-07 17:50:43,desktop,paid_search,P0111
2462,U00325,view_home,2026-09-07 17:51:18,desktop,paid_search,
2463,U00325,view_product,2026-09-07 17:53:02,desktop,paid_search,P0029
412,U00055,view_home,2026-09-07 18:04:50,desktop,email,
413,U00055,view_product,2026-09-07 18:06:19,desktop,email,P0051
414,U00055,view_home,2026-09-07 18:06:40,desktop,email,
415,U00055,view_product,2026-09-07 18:08:01,desktop,email,P0091
416,U00055,view_home,2026-09-07 18:08:16,desktop,email,
417,U00055,view_product,2026-09-07 18:09:48,desktop,email,P0040
2346,U00312,view_home,2026-09-07 18:17:23,desktop,paid_search,
1060,U00139,view_home,2026-09-07 18:53:24,tablet,paid_search,
1061,U00139,view_product,2026-09-07 18:53:57,tablet,paid_search,P0088
1062,U00139,view_home,2026-09-07 18:55:10,tablet,paid_search,
1063,U00139,view_product,2026-09-07 18:58:09,tablet,paid_search,P0044
3369,U00445,view_home,2026-09-07 18:58:36,mobile,paid_search,
3370,U00445,view_product,2026-09-07 18:58:45,mobile,paid_search,P0085
1064,U00139,add_to_cart,2026-09-07 18:59:00,tablet,paid_search,P0044
3371,U00445,view_home,2026-09-07 19:00:22,mobile,paid_search,
3372,U00445,view_product,2026-09-07 19:03:16,mobile,paid_search,P0049
653,U00086,view_home,2026-09-07 19:11:08,tablet,social,
842,U00111,view_home,2026-09-07 19:17:21,mobile,email,
843,U00111,view_product,2026-09-07 19:17:50,mobile,email,P0055
844,U00111,add_to_cart,2026-09-07 19:20:33,mobile,email,P0055
845,U00111,checkout,2026-09-07 19:20:47,mobile,email,P0055
464,U00061,view_home,2026-09-07 19:23:01,mobile,paid_search,
75,U00012,view_home,2026-09-07 19:23:37,tablet,organic_search,
465,U00061,view_product,2026-09-07 19:25:07,mobile,paid_search,P0006
76,U00012,view_product,2026-09-07 19:26:00,tablet,organic_search,P0096
77,U00012,add_to_cart,2026-09-07 19:26:28,tablet,organic_search,P0096
2099,U00277,view_home,2026-09-07 20:06:37,tablet,email,
2100,U00277,view_product,2026-09-07 20:07:12,tablet,email,P0077
2101,U00277,view_home,2026-09-07 20:07:32,tablet,email,
3373,U00445,add_to_cart,2026-09-07 20:35:16,mobile,paid_search,P0049
964,U00127,view_home,2026-09-07 20:49:36,desktop,direct,
965,U00127,view_product,2026-09-07 20:50:18,desktop,direct,P0017
966,U00127,view_home,2026-09-07 20:50:45,desktop,direct,
967,U00127,view_product,2026-09-07 20:53:19,desktop,direct,P0040
968,U00127,add_to_cart,2026-09-07 20:55:52,desktop,direct,P0040
969,U00127,checkout,2026-09-07 20:58:36,desktop,direct,P0040
970,U00127,purchase,2026-09-07 21:00:51,desktop,direct,P0040
2454,U00324,view_home,2026-09-07 22:07:34,mobile,paid_search,
2455,U00324,view_product,2026-09-07 22:07:58,mobile,paid_search,P0094
2456,U00324,add_to_cart,2026-09-07 22:10:51,mobile,paid_search,P0094
2840,U00372,view_home,2026-09-07 22:36:20,tablet,paid_search,
2841,U00372,view_product,2026-09-07 22:36:37,tablet,paid_search,P0010
2842,U00372,view_home,2026-09-07 22:37:51,tablet,paid_search,
2843,U00372,view_product,2026-09-07 22:40:00,tablet,paid_search,P0025
3405,U00448,view_home,2026-09-07 22:40:53,tablet,organic_search,
3406,U00448,view_product,2026-09-07 22:42:13,tablet,organic_search,P0076
3407,U00448,view_home,2026-09-07 22:43:05,tablet,organic_search,
3408,U00448,view_product,2026-09-07 22:44:35,tablet,organic_search,P0020
3409,U00448,add_to_cart,2026-09-07 22:47:13,tablet,organic_search,P0020
3410,U00448,checkout,2026-09-07 22:48:20,tablet,organic_search,P0020
3411,U00448,purchase,2026-09-07 22:50:52,tablet,organic_search,P0020
2541,U00334,view_home,2026-09-08 06:05:05,desktop,direct,
2542,U00334,view_product,2026-09-08 06:06:04,desktop,direct,P0099
2543,U00334,add_to_cart,2026-09-08 06:06:15,desktop,direct,P0099
2544,U00334,checkout,2026-09-08 06:09:14,desktop,direct,P0099
2545,U00334,purchase,2026-09-08 06:09:46,desktop,direct,P0099
1105,U00142,view_home,2026-09-08 06:52:23,tablet,organic_search,
1106,U00142,view_product,2026-09-08 06:52:34,tablet,organic_search,P0089
1107,U00142,view_home,2026-09-08 06:52:53,tablet,organic_search,
1108,U00142,view_product,2026-09-08 06:55:21,tablet,organic_search,P0084
1109,U00142,add_to_cart,2026-09-08 06:56:21,tablet,organic_search,P0084
3214,U00423,view_home,2026-09-08 07:46:23,mobile,social,
3215,U00423,view_product,2026-09-08 07:46:35,mobile,social,P0016
2762,U00361,view_home,2026-09-08 07:48:12,desktop,paid_search,
3216,U00423,view_home,2026-09-08 07:48:14,mobile,social,
3217,U00423,view_product,2026-09-08 07:48:35,mobile,social,P0062
2763,U00361,view_product,2026-09-08 07:49:06,desktop,paid_search,P0024
2764,U00361,view_home,2026-09-08 07:49:55,desktop,paid_search,
2765,U00361,view_product,2026-09-08 07:51:08,desktop,paid_search,P0071
2766,U00361,view_home,2026-09-08 07:52:29,desktop,paid_search,
1846,U00247,view_home,2026-09-08 09:16:36,tablet,direct,
1847,U00247,view_product,2026-09-08 09:18:01,tablet,direct,P0106
1848,U00247,view_home,2026-09-08 09:19:46,tablet,direct,
1849,U00247,view_product,2026-09-08 09:20:29,tablet,direct,P0045
1850,U00247,view_home,2026-09-08 09:21:27,tablet,direct,
1851,U00247,view_product,2026-09-08 09:22:05,tablet,direct,P0079
2001,U00263,view_home,2026-09-08 09:44:21,tablet,paid_search,
2002,U00263,view_product,2026-09-08 09:44:29,tablet,paid_search,P0012
2003,U00263,view_home,2026-09-08 09:44:52,tablet,paid_search,
3685,U00486,view_home,2026-09-08 11:04:36,mobile,email,
2096,U00276,view_home,2026-09-08 11:25:28,desktop,direct,
2097,U00276,view_product,2026-09-08 11:26:11,desktop,direct,P0115
2098,U00276,add_to_cart,2026-09-08 11:28:27,desktop,direct,P0115
1057,U00139,view_home,2026-09-08 13:21:22,tablet,email,
1058,U00139,view_product,2026-09-08 13:22:45,tablet,email,P0088
1059,U00139,add_to_cart,2026-09-08 13:24:32,tablet,email,P0088
2771,U00362,view_home,2026-09-08 13:36:50,tablet,direct,
2772,U00362,view_product,2026-09-08 13:38:11,tablet,direct,P0024
2773,U00362,add_to_cart,2026-09-08 13:39:17,tablet,direct,P0024
2774,U00362,checkout,2026-09-08 13:40:43,tablet,direct,P0024
2775,U00362,purchase,2026-09-08 13:41:14,tablet,direct,P0024
1989,U00261,view_home,2026-09-08 15:31:23,mobile,paid_search,
1990,U00261,view_product,2026-09-08 15:32:03,mobile,paid_search,P0091
1094,U00142,view_home,2026-09-08 15:32:28,mobile,direct,
1095,U00142,view_product,2026-09-08 15:32:50,mobile,direct,P0044
1096,U00142,view_home,2026-09-08 15:34:50,mobile,direct,
1097,U00142,view_product,2026-09-08 15:35:40,mobile,direct,P0114
450,U00059,view_home,2026-09-08 15:36:28,mobile,organic_search,
338,U00047,view_home,2026-09-08 15:39:30,mobile,direct,
339,U00047,view_product,2026-09-08 15:39:47,mobile,direct,P0102
340,U00047,view_home,2026-09-08 15:41:21,mobile,direct,
341,U00047,view_product,2026-09-08 15:43:50,mobile,direct,P0065
2741,U00358,view_home,2026-09-08 16:03:00,desktop,social,
2742,U00358,view_product,2026-09-08 16:05:28,desktop,social,P0046
2743,U00358,add_to_cart,2026-09-08 16:06:17,desktop,social,P0046
2744,U00358,checkout,2026-09-08 16:07:30,desktop,social,P0046
2745,U00358,purchase,2026-09-08 16:08:14,desktop,social,P0046
2380,U00317,view_home,2026-09-08 16:17:17,desktop,organic_search,
2381,U00317,view_product,2026-09-08 16:19:50,desktop,organic_search,P0076
1790,U00239,view_home,2026-09-08 17:36:57,desktop,organic_search,
1791,U00239,view_product,2026-09-08 17:37:18,desktop,organic_search,P0049
1792,U00239,view_home,2026-09-08 17:38:47,desktop,organic_search,
451,U00059,view_product,2026-09-08 17:58:28,mobile,organic_search,P0100
1767,U00235,view_home,2026-09-08 20:57:32,desktop,direct,
1768,U00235,view_product,2026-09-08 20:58:26,desktop,direct,P0031
1769,U00235,view_home,2026-09-08 20:59:55,desktop,direct,
1770,U00235,view_product,2026-09-08 21:00:56,desktop,direct,P0093
1771,U00235,view_home,2026-09-08 21:02:22,desktop,direct,
1772,U00235,view_product,2026-09-08 21:03:58,desktop,direct,P0097
1773,U00235,add_to_cart,2026-09-08 21:04:35,desktop,direct,P0097
1774,U00235,checkout,2026-09-08 21:06:44,desktop,direct,P0097
1775,U00235,purchase,2026-09-08 21:09:08,desktop,direct,P0097
2930,U00388,view_home,2026-09-08 21:19:22,desktop,direct,
2931,U00388,view_product,2026-09-08 21:20:12,desktop,direct,P0062
2932,U00388,add_to_cart,2026-09-08 21:22:08,desktop,direct,P0062
2933,U00388,checkout,2026-09-08 21:22:35,desktop,direct,P0062
2934,U00388,purchase,2026-09-08 21:24:08,desktop,direct,P0062
2241,U00296,view_home,2026-09-08 21:32:11,tablet,direct,
2242,U00296,view_product,2026-09-08 21:33:05,tablet,direct,P0054
2243,U00296,view_home,2026-09-08 21:34:56,tablet,direct,
1177,U00154,view_home,2026-09-08 22:04:08,mobile,social,
1831,U00244,view_home,2026-09-09 06:50:01,desktop,paid_search,
1832,U00244,view_product,2026-09-09 06:50:33,desktop,paid_search,P0002
3105,U00408,view_home,2026-09-09 06:51:24,mobile,email,
3106,U00408,view_product,2026-09-09 06:52:32,mobile,email,P0109
1833,U00244,add_to_cart,2026-09-09 06:53:12,desktop,paid_search,P0002
1834,U00244,checkout,2026-09-09 06:53:49,desktop,paid_search,P0002
3107,U00408,view_home,2026-09-09 06:53:59,mobile,email,
3108,U00408,view_product,2026-09-09 06:54:19,mobile,email,P0108
1835,U00244,purchase,2026-09-09 06:54:53,desktop,paid_search,P0002
3109,U00408,view_home,2026-09-09 06:55:11,mobile,email,
1241,U00161,view_home,2026-09-09 07:09:04,tablet,social,
1242,U00161,view_product,2026-09-09 07:09:18,tablet,social,P0046
1243,U00161,view_home,2026-09-09 07:10:27,tablet,social,
1244,U00161,view_product,2026-09-09 07:11:52,tablet,social,P0006
2561,U00337,view_home,2026-09-09 07:26:42,desktop,paid_search,
2562,U00337,view_product,2026-09-09 07:29:34,desktop,paid_search,P0048
2563,U00337,add_to_cart,2026-09-09 07:32:15,desktop,paid_search,P0048
3400,U00447,view_home,2026-09-09 07:57:42,tablet,organic_search,
3401,U00447,view_product,2026-09-09 07:58:32,tablet,organic_search,P0058
3402,U00447,view_home,2026-09-09 07:59:29,tablet,organic_search,
3403,U00447,view_product,2026-09-09 08:01:28,tablet,organic_search,P0010
3404,U00447,add_to_cart,2026-09-09 08:02:10,tablet,organic_search,P0010
3182,U00419,view_home,2026-09-09 08:14:18,mobile,direct,
3228,U00425,view_home,2026-09-09 08:14:33,mobile,paid_search,
3183,U00419,view_product,2026-09-09 08:15:07,mobile,direct,P0037
3184,U00419,view_home,2026-09-09 08:15:26,mobile,direct,
3185,U00419,view_product,2026-09-09 08:15:32,mobile,direct,P0064
3229,U00425,view_product,2026-09-09 08:15:42,mobile,paid_search,P0082
